1	0	1	3	1	
2	0	1	11	1	
3	0	1	3	2	
4	0	1	12	1	
5	0	1	7	1	
6	0	1	6	1	
7	0	1	6	2	
8	0	1	11	2	
9	0	1	8	1	
10	0	1	1	1	
11	0	1	8	2	
12	0	1	10	1	
13	0	1	6	3	
14	0	1	4	1	
15	0	1	6	4	
16	0	1	12	2	
17	0	1	11	3	
18	0	1	7	2	
19	0	1	5	1	
20	0	1	10	2	
21	0	1	4	2	
22	0	1	6	5	
23	0	1	9	1	
24	0	1	11	4	
25	0	1	7	3	
26	0	1	1	2	
27	0	1	3	3	
28	0	1	3	4	
29	0	1	10	3	
30	0	1	2	1	
31	0	1	3	5	
32	0	0	10	4	
33	0	0	1	3	
34	0	0	6	6	
35	0	0	1	4	
36	0	0	12	3	
37	0	0	9	2	
38	0	0	10	5	
39	0	0	9	3	
40	0	0	2	2	
41	0	0	12	4	
42	0	0	11	5	
43	0	0	11	6	
44	0	0	3	6	
45	0	0	10	6	
46	0	0	7	4	
47	0	0	3	7	
48	0	0	12	5	
49	0	0	3	8	
50	0	0	8	3	
51	0	0	10	7	
52	0	0	7	5	
53	0	0	10	8	
54	0	0	2	3	
55	0	0	1	5	
56	0	0	6	7	
57	0	0	1	6	
58	0	0	4	3	
59	0	0	5	2	
60	0	0	7	6	
61	0	0	11	7	
62	0	0	9	4	
63	0	1	3	9	
64	0	1	1	7	
65	0	1	10	9	
66	0	1	12	6	
67	0	1	5	3	
68	0	1	11	8	
69	0	1	11	9	
70	0	1	7	7	
71	0	1	8	4	
72	0	1	7	8	
73	0	1	6	8	
74	0	1	12	7	
75	0	1	5	4	
76	0	1	9	5	
77	0	1	12	8	
78	0	1	8	5	
79	0	1	5	5	
80	0	1	11	10	
81	0	1	2	4	
82	0	1	1	8	
83	0	1	3	10	
84	0	1	5	6	
85	0	1	10	10	
86	0	1	12	9	
87	0	1	12	10	
88	0	1	7	9	
89	0	1	11	11	
90	0	1	4	4	
91	0	1	4	5	
92	0	1	8	6	
93	0	1	8	7	
94	0	0	11	12	
95	0	0	6	9	
96	0	0	5	7	
97	0	0	8	8	
98	0	0	7	10	
99	0	0	7	11	
100	0	0	4	6	
101	0	0	12	11	
102	0	0	10	11	
103	0	0	2	5	
104	0	0	10	12	
105	0	0	1	9	
106	0	0	5	8	
107	0	0	3	11	
108	0	0	1	10	
109	0	0	4	7	
110	0	0	6	10	
111	0	0	3	12	
112	0	0	9	6	
113	0	0	6	11	
114	0	0	6	12	
115	0	0	11	13	
116	0	0	10	13	
117	0	0	7	12	
118	0	0	9	7	
119	0	0	10	14	
120	0	0	12	12	
121	0	0	1	11	
122	0	0	9	8	
123	0	0	8	9	
124	0	0	6	13	
125	0	1	2	6	
126	0	1	10	15	
127	0	1	4	8	
128	0	1	3	13	
129	0	1	1	12	
130	0	1	2	7	
131	0	1	12	13	
132	0	1	6	14	
133	0	1	8	10	
134	0	1	7	13	
135	0	1	11	14	
136	0	1	4	9	
137	0	1	5	9	
138	0	1	11	15	
139	0	1	12	14	
140	0	1	8	11	
141	0	1	9	9	
142	0	1	12	15	
143	0	1	2	8	
144	0	1	3	14	
145	0	1	6	15	
146	0	1	8	12	
147	0	1	3	15	
148	0	1	10	16	
149	0	1	11	16	
150	0	1	2	9	
151	0	1	8	13	
152	0	1	7	14	
153	0	1	7	15	
154	0	1	8	14	
155	0	1	12	16	
156	0	0	10	17	
157	0	0	8	15	
158	0	0	8	16	
159	0	0	11	17	
160	0	0	10	18	
161	0	0	10	19	
162	0	0	4	10	
163	0	0	12	17	
164	0	0	5	10	
165	0	0	5	11	
166	0	0	1	13	
167	0	0	7	16	
168	0	0	11	18	
169	0	0	9	10	
170	0	0	9	11	
171	0	0	2	10	
172	0	0	1	14	
173	0	0	5	12	
174	0	0	9	12	
175	0	0	7	17	
176	0	0	2	11	
177	0	0	8	17	
178	0	0	5	13	
179	0	0	10	20	
180	0	0	9	13	
181	0	0	5	14	
182	0	0	7	18	
183	0	0	6	16	
184	0	0	3	16	
185	0	0	9	14	
186	0	0	10	21	
187	0	1	7	19	
188	0	1	6	17	
189	0	1	3	17	
190	0	1	9	15	
191	0	1	6	18	
192	0	1	5	15	
193	0	1	1	15	
194	0	1	5	16	
195	0	1	1	16	
196	0	1	9	16	
197	0	1	4	11	
198	0	1	4	12	
199	0	1	5	17	
200	0	1	5	18	
201	0	1	3	18	
202	0	1	10	22	
203	0	1	4	13	
204	0	1	9	17	
205	0	1	2	12	
206	0	1	12	18	
207	0	1	12	19	
208	0	1	5	19	
209	0	1	8	18	
210	0	1	3	19	
211	0	1	8	19	
212	0	1	8	20	
213	0	1	12	20	
214	0	1	12	21	
215	0	1	9	18	
216	0	1	4	14	
217	0	1	10	23	
218	0	0	4	15	
219	0	0	7	20	
220	0	0	7	21	
221	0	0	6	19	
222	0	0	8	21	
223	0	0	11	19	
224	0	0	5	20	
225	0	0	12	22	
226	0	0	9	19	
227	0	0	2	13	
228	0	0	9	20	
229	0	0	3	20	
230	0	0	9	21	
231	0	0	7	22	
232	0	0	1	17	
233	0	0	12	23	
234	0	0	6	20	
235	0	0	1	18	
236	0	0	8	22	
237	0	0	1	19	
238	0	0	9	22	
239	0	0	8	23	
240	0	0	8	24	
241	0	0	2	14	
242	0	0	6	21	
243	0	0	10	24	
244	0	0	5	21	
245	0	0	12	24	
246	0	0	1	20	
247	0	0	11	20	
248	0	0	5	22	
249	0	1	6	22	
250	0	1	2	15	
251	0	1	2	16	
252	0	1	10	25	
253	0	1	5	23	
254	0	1	7	23	
255	0	1	1	21	
256	0	1	7	24	
257	0	1	5	24	
258	0	1	12	25	
259	0	1	7	25	
260	0	1	10	26	
261	0	1	12	26	
262	0	1	6	23	
263	0	1	11	21	
264	0	1	3	21	
265	0	1	9	23	
266	0	1	8	25	
267	0	1	3	22	
268	0	1	5	25	
269	0	1	8	26	
270	0	1	10	27	
271	0	1	8	27	
272	0	1	6	24	
273	0	1	10	28	
274	0	1	3	23	
275	0	1	4	16	
276	0	1	4	17	
277	0	1	11	22	
278	0	1	2	17	
279	0	1	6	25	
280	0	0	12	27	
281	0	0	7	26	
282	0	0	7	27	
283	0	0	12	28	
284	0	0	12	29	
285	0	0	10	29	
286	0	0	11	23	
287	0	0	7	28	
288	0	0	5	26	
289	0	0	6	26	
290	0	0	12	30	
291	0	0	5	27	
292	0	0	1	22	
293	0	0	4	18	
294	0	0	2	18	
295	0	0	1	23	
296	0	0	7	29	
297	0	0	11	24	
298	0	0	3	24	
299	0	0	2	19	
300	0	0	9	24	
301	0	0	11	25	
302	0	0	9	25	
303	0	0	6	27	
304	0	0	3	25	
305	0	0	3	26	
306	0	0	5	28	
307	0	0	6	28	
308	0	0	1	24	
309	0	0	5	29	
310	0	0	5	30	
311	0	1	2	20	
312	0	1	3	27	
313	0	1	2	21	
314	0	1	11	26	
315	0	1	2	22	
316	0	1	8	28	
317	0	1	10	30	
318	0	1	6	29	
319	0	1	12	31	
320	0	1	12	32	
321	0	1	3	28	
322	0	1	6	30	
323	0	1	1	25	
324	0	1	8	29	
325	0	1	4	19	
326	0	1	1	26	
327	0	1	5	31	
328	0	1	3	29	
329	0	1	10	31	
330	0	1	7	30	
331	0	1	1	27	
332	0	1	8	30	
333	0	1	1	28	
334	0	1	7	31	
335	0	1	6	31	
336	0	1	4	20	
337	0	1	1	29	
338	0	1	8	31	
339	0	1	7	32	
340	0	1	6	32	
341	0	1	11	27	
342	0	0	10	32	
343	0	0	9	26	
344	0	0	12	33	
345	0	0	7	33	
346	0	0	12	34	
347	0	0	5	32	
348	0	0	7	34	
349	0	0	10	33	
350	0	0	9	27	
351	0	0	4	21	
352	0	0	1	30	
353	0	0	1	31	
354	0	0	4	22	
355	0	0	5	33	
356	0	0	9	28	
357	0	0	3	30	
358	0	0	3	31	
359	0	0	10	34	
360	0	0	10	35	
361	0	0	1	32	
362	0	0	10	36	
363	0	0	4	23	
364	0	0	11	28	
365	0	0	11	29	
366	0	0	2	23	
367	0	0	5	34	
368	0	0	1	33	
369	0	0	12	35	
370	0	0	3	32	
371	0	0	8	32	
372	0	0	8	33	
373	0	0	3	33	
374	0	1	5	35	
375	0	1	7	35	
376	0	1	11	30	
377	0	1	9	29	
378	0	1	12	36	
379	0	1	11	31	
380	0	1	2	24	
381	0	1	8	34	
382	0	1	1	34	
383	0	1	5	36	
384	0	1	3	34	
385	0	1	1	35	
386	0	1	5	37	
387	0	1	12	37	
388	0	1	5	38	
389	0	1	1	36	
390	0	1	1	37	
391	0	1	6	33	
392	0	1	10	37	
393	0	1	11	32	
394	0	1	10	38	
395	0	1	8	35	
396	0	1	1	38	
397	0	1	2	25	
398	0	1	8	36	
399	0	1	7	36	
400	0	1	10	39	
401	0	1	3	35	
402	0	1	9	30	
403	0	1	4	24	
404	0	1	7	37	
405	0	1	8	37	
406	0	0	8	38	
407	0	0	1	39	
408	0	0	1	40	
409	0	0	6	34	
410	0	0	12	38	
411	0	0	8	39	
412	0	0	8	40	
413	0	0	2	26	
414	0	0	4	25	
415	0	0	12	39	
416	0	0	12	40	
417	0	0	12	41	
418	0	0	11	33	
419	0	0	11	34	
420	0	0	3	36	
421	0	0	8	41	
422	0	0	12	42	
423	0	0	8	42	
424	0	0	4	26	
425	0	0	4	27	
426	0	0	10	40	
427	0	0	12	43	
428	0	0	7	38	
429	0	0	3	37	
430	0	0	4	28	
431	0	0	10	41	
432	0	0	12	44	
433	0	0	1	41	
434	0	0	6	35	
435	0	0	2	27	
436	0	0	6	36	
437	0	0	1	42	
438	0	1	10	42	
439	0	1	9	31	
440	0	1	5	39	
441	0	1	6	37	
442	0	1	1	43	
443	0	1	3	38	
444	0	1	5	40	
445	0	1	5	41	
446	0	1	1	44	
447	0	1	6	38	
448	0	1	1	45	
449	0	1	4	29	
450	0	1	9	32	
451	0	1	7	39	
452	0	1	3	39	
453	0	1	9	33	
454	0	1	3	40	
455	0	1	3	41	
456	0	1	2	28	
457	0	1	7	40	
458	0	1	2	29	
459	0	1	7	41	
460	0	1	5	42	
461	0	1	4	30	
462	0	1	10	43	
463	0	1	1	46	
464	0	1	8	43	
465	0	1	6	39	
466	0	1	1	47	
467	0	1	11	35	
468	0	1	11	36	
469	0	1	5	43	
470	0	0	6	40	
471	0	0	2	30	
472	0	0	2	31	
473	0	0	4	31	
474	0	0	9	34	
475	0	0	8	44	
476	0	0	1	48	
477	0	0	5	44	
478	0	0	8	45	
479	0	0	1	49	
480	0	0	11	37	
481	0	0	8	46	
482	0	0	8	47	
483	0	0	2	32	
484	0	0	2	33	
485	0	0	9	35	
486	0	0	9	36	
487	0	0	10	44	
488	0	0	12	45	
489	0	0	1	50	
490	0	0	6	41	
491	0	0	2	34	
492	0	0	9	37	
493	0	0	10	45	
494	0	0	11	38	
495	0	0	3	42	
496	0	0	2	35	
497	0	0	10	46	
498	0	0	11	39	
499	0	0	10	47	
500	0	0	4	32	
501	0	0	7	42	
502	0	1	3	43	
503	0	1	11	40	
504	0	1	1	51	
505	0	1	5	45	
506	0	1	11	41	
507	0	1	4	33	
508	0	1	6	42	
509	0	1	11	42	
510	0	1	4	34	
511	0	1	10	48	
512	0	1	9	38	
513	0	1	10	49	
514	0	1	3	44	
515	0	1	1	52	
516	0	1	10	50	
517	0	1	1	53	
518	0	1	8	48	
519	0	1	10	51	
520	0	1	5	46	
521	0	1	2	36	
522	0	1	3	45	
523	0	1	9	39	
524	0	1	12	46	
525	0	1	4	35	
526	0	1	1	54	
527	0	1	4	36	
528	0	1	11	43	
529	0	1	5	47	
530	0	1	5	48	
531	0	1	12	47	
532	0	1	10	52	
533	0	1	4	37	
534	0	0	9	40	
535	0	0	4	38	
536	0	0	5	49	
537	0	0	3	46	
538	0	0	8	49	
539	0	0	10	53	
540	0	0	2	37	
541	0	0	9	41	
542	0	0	6	43	
543	0	0	6	44	
544	0	0	4	39	
545	0	0	3	47	
546	0	0	10	54	
547	0	0	9	42	
548	0	0	6	45	
549	0	0	3	48	
550	0	0	5	50	
551	0	0	2	38	
552	0	0	7	43	
553	0	0	10	55	
554	0	0	1	55	
555	0	0	2	39	
556	0	0	7	44	
557	0	0	2	40	
558	0	0	1	56	
559	0	0	2	41	
560	0	0	7	45	
561	0	0	2	42	
562	0	0	12	48	
563	0	0	10	56	
564	0	0	8	50	
565	0	0	10	57	
566	0	1	7	46	
567	1	1	10	58	
568	0	1	7	47	
569	1	1	5	51	
570	0	1	11	44	
571	1	1	7	48	
572	0	1	1	57	
573	1	1	6	46	
574	0	1	9	43	
575	1	1	7	49	
576	0	1	12	49	
577	1	1	12	50	
578	0	1	6	47	
579	1	1	4	40	
580	0	1	3	49	
581	1	1	11	45	
582	0	1	5	52	
583	0	1	5	53	
584	0	1	12	51	
585	0	1	4	41	
586	0	1	2	43	
587	0	1	11	46	
588	0	1	1	58	
589	0	1	6	48	
590	0	1	9	44	
591	0	1	3	50	
592	0	1	1	59	
593	0	1	6	49	
594	0	1	7	50	
595	0	1	8	51	
596	0	1	1	60	
597	0	1	10	59	
598	0	0	9	45	
599	1	0	11	47	
600	0	0	11	48	
601	1	0	3	51	
602	0	0	1	61	
603	1	0	10	60	
604	0	0	10	61	
605	1	0	12	52	
606	0	0	12	53	
607	1	0	9	46	
608	0	0	11	49	
609	1	0	3	52	
610	0	0	9	47	
611	1	0	6	50	
612	0	0	10	62	
613	1	0	4	42	
614	0	0	11	50	
615	0	0	9	48	
616	0	0	1	62	
617	0	0	8	52	
618	0	0	8	53	
619	0	0	10	63	
620	0	0	10	64	
621	0	0	1	63	
622	0	0	8	54	
623	0	0	6	51	
624	0	0	6	52	
625	0	0	4	43	
626	0	0	11	51	
627	0	0	10	65	
628	0	0	6	53	
629	0	0	11	52	
630	0	1	4	44	
631	1	1	4	45	
632	0	1	4	46	
633	1	1	3	53	
634	0	1	5	54	
635	1	1	6	54	
636	0	1	8	55	
637	1	1	4	47	
638	0	1	6	55	
639	1	1	4	48	
640	0	1	7	51	
641	1	1	4	49	
642	0	1	10	66	
643	1	1	7	52	
644	0	1	8	56	
645	1	1	11	53	
646	0	1	9	49	
647	0	1	5	55	
648	0	1	10	67	
649	0	1	12	54	
650	0	1	3	54	
651	0	1	6	56	
652	0	1	12	55	
653	0	1	5	56	
654	0	1	2	44	
655	0	1	1	64	
656	0	1	12	56	
657	0	1	9	50	
658	0	1	3	55	
659	0	1	9	51	
660	0	1	2	45	
661	0	1	5	57	
662	0	0	4	50	
663	1	0	3	56	
664	0	0	11	54	
665	1	0	2	46	
666	0	0	9	52	
667	1	0	1	65	
668	0	0	9	53	
669	1	0	2	47	
670	0	0	9	54	
671	1	0	7	53	
672	0	0	5	58	
673	1	0	9	55	
674	0	0	3	57	
675	1	0	10	68	
676	0	0	12	57	
677	1	0	3	58	
678	0	0	5	59	
679	0	0	2	48	
680	0	0	10	69	
681	0	0	11	55	
682	0	0	8	57	
683	0	0	6	57	
684	0	0	11	56	
685	0	0	11	57	
686	0	0	10	70	
687	0	0	8	58	
688	0	0	1	66	
689	0	0	2	49	
690	0	0	11	58	
691	0	0	12	58	
692	0	0	9	56	
693	0	0	11	59	
694	0	0	10	71	
695	0	1	6	58	
696	1	1	9	57	
697	0	1	2	50	
698	1	1	6	59	
699	0	1	6	60	
700	1	1	9	58	
701	0	1	3	59	
702	1	1	8	59	
703	0	1	12	59	
704	1	1	3	60	
705	0	1	4	51	
706	1	1	3	61	
707	0	1	11	60	
708	1	1	3	62	
709	0	1	4	52	
710	1	1	3	63	
711	0	1	1	67	
712	0	1	12	60	
713	0	1	3	64	
714	0	1	1	68	
715	0	1	7	54	
716	0	1	1	69	
717	0	1	4	53	
718	0	1	12	61	
719	0	1	6	61	
720	0	1	4	54	
721	0	1	7	55	
722	0	1	3	65	
723	0	1	7	56	
724	0	1	2	51	
725	0	1	4	55	
726	0	1	10	72	
727	0	1	7	57	
728	0	0	4	56	
729	1	0	2	52	
730	0	0	9	59	
731	1	0	9	60	
732	0	0	9	61	
733	1	0	8	60	
734	0	0	7	58	
735	1	0	6	62	
736	0	0	4	57	
737	1	0	9	62	
738	0	0	8	61	
739	1	0	10	73	
740	0	0	11	61	
741	1	0	10	74	
742	0	0	6	63	
743	1	0	11	62	
744	0	0	12	62	
745	0	0	6	64	
746	0	0	6	65	
747	0	0	6	66	
748	0	0	1	70	
749	0	0	1	71	
750	0	0	1	72	
751	0	0	7	59	
752	0	0	8	62	
753	0	0	1	73	
754	0	0	4	58	
755	0	0	5	60	
756	0	0	6	67	
757	0	0	5	61	
758	0	0	8	63	
759	0	0	8	64	
760	0	0	12	63	
761	0	1	12	64	
762	1	1	1	74	
763	0	1	5	62	
764	1	1	6	68	
765	0	1	7	60	
766	1	1	4	59	
767	0	1	10	75	
768	1	1	10	76	
769	0	1	9	63	
770	1	1	6	69	
771	0	1	8	65	
772	1	1	11	63	
773	0	1	4	60	
774	1	1	7	61	
775	0	1	5	63	
776	1	1	7	62	
777	0	1	11	64	
778	0	1	4	61	
779	0	1	9	64	
780	0	1	2	53	
781	0	1	9	65	
782	0	1	3	66	
783	0	1	4	62	
784	0	1	3	67	
785	0	1	8	66	
786	0	1	12	65	
787	0	1	3	68	
788	0	1	1	75	
789	0	1	4	63	
790	0	1	2	54	
791	0	1	11	65	
792	0	1	6	70	
793	0	1	1	76	
794	0	0	2	55	
795	1	0	12	66	
796	0	0	4	64	
797	1	0	9	66	
798	0	0	7	63	
799	1	0	5	64	
800	0	0	2	56	
801	1	0	9	67	
802	0	0	12	67	
803	1	0	1	77	
804	0	0	2	57	
805	1	0	3	69	
806	0	0	5	65	
807	1	0	4	65	
808	0	0	4	66	
809	1	0	1	78	
810	0	0	7	64	
811	0	0	11	66	
812	0	0	12	68	
813	0	0	7	65	
814	0	0	6	71	
815	0	0	2	58	
816	0	0	3	70	
817	0	0	4	67	
818	0	0	7	66	
819	0	0	6	72	
820	0	0	6	73	
821	0	0	8	67	
822	0	0	6	74	
823	0	0	2	59	
824	0	0	12	69	
825	0	0	4	68	
826	0	0	3	71	
827	0	0	12	70	
828	0	1	3	72	
829	1	1	12	71	
830	0	1	5	66	
831	1	1	11	67	
832	0	1	3	73	
833	1	1	6	75	
834	0	1	1	79	
835	1	1	11	68	
836	0	1	2	60	
837	1	1	5	67	
838	0	1	8	68	
839	1	1	11	69	
840	0	1	7	67	
841	1	1	11	70	
842	0	1	4	69	
843	1	1	11	71	
844	0	1	3	74	
845	0	1	9	68	
846	0	1	3	75	
847	0	1	2	61	
848	0	1	9	69	
849	0	1	7	68	
850	0	1	12	72	
851	0	1	8	69	
852	0	1	12	73	
853	0	1	5	68	
854	0	1	9	70	
855	0	1	10	77	
856	0	1	11	72	
857	0	1	2	62	
858	0	1	8	70	
859	0	1	4	70	
860	0	1	12	74	
861	0	1	2	63	
862	0	0	2	64	
863	1	0	4	71	
864	0	0	1	80	
865	1	0	2	65	
866	0	0	12	75	
867	1	0	5	69	
868	0	0	8	71	
869	1	0	2	66	
870	0	0	10	78	
871	1	0	7	69	
872	0	0	8	72	
873	1	0	7	70	
874	0	0	6	76	
875	1	0	4	72	
876	0	0	2	67	
877	1	0	9	71	
878	0	0	4	73	
879	0	0	3	76	
880	0	0	6	77	
881	0	0	3	77	
882	0	0	7	71	
883	0	0	11	73	
884	0	0	2	68	
885	0	0	8	73	
886	0	0	12	76	
887	0	0	7	72	
888	0	0	3	78	
889	0	0	10	79	
890	0	0	10	80	
891	0	0	9	72	
892	0	0	1	81	
893	0	0	8	74	
894	0	0	1	82	
895	0	0	11	74	
896	0	1	8	75	
897	1	1	7	73	
898	0	1	2	69	
899	1	1	6	78	
900	0	1	8	76	
901	1	1	11	75	
902	0	1	8	77	
903	1	1	7	74	
904	0	1	4	74	
905	1	1	2	70	
906	0	1	6	79	
907	1	1	10	81	
908	0	1	5	70	
909	1	1	7	75	
910	0	1	3	79	
911	1	1	2	71	
912	0	1	4	75	
913	0	1	2	72	
914	0	1	7	76	
915	0	1	9	73	
916	0	1	7	77	
917	0	1	9	74	
918	0	1	4	76	
919	0	1	8	78	
920	0	1	4	77	
921	0	1	6	80	
922	0	1	5	71	
923	0	1	11	76	
924	0	1	12	77	
925	0	1	12	78	
926	0	1	11	77	
927	0	1	11	78	
928	0	1	9	75	
929	0	1	11	79	
930	0	0	11	80	
931	1	0	5	72	
932	0	0	5	73	
933	1	0	3	80	
934	0	0	8	79	
935	1	0	3	81	
936	0	0	10	82	
937	1	0	1	83	
938	0	0	9	76	
939	1	0	3	82	
940	0	0	9	77	
941	1	0	8	80	
942	0	0	4	78	
943	1	0	5	74	
944	0	0	8	81	
945	1	0	1	84	
946	0	0	2	73	
947	0	0	5	75	
948	0	0	3	83	
949	0	0	9	78	
950	0	0	12	79	
951	0	0	6	81	
952	0	0	5	76	
953	0	0	3	84	
954	0	0	6	82	
955	0	0	6	83	
956	0	0	11	81	
957	0	0	5	77	
958	0	0	12	80	
959	0	0	2	74	
960	0	0	11	82	
961	0	0	4	79	
962	0	0	8	82	
963	0	0	11	83	
964	0	0	1	85	
965	0	1	7	78	
966	1	1	6	84	
967	0	1	5	78	
968	1	1	6	85	
969	0	1	3	85	
970	1	1	5	79	
971	0	1	9	79	
972	1	1	2	75	
973	0	1	5	80	
974	1	1	2	76	
975	0	1	9	80	
976	1	1	11	84	
977	0	1	7	79	
978	1	1	6	86	
979	0	1	7	80	
980	1	1	3	86	
981	0	1	11	85	
982	0	1	4	80	
983	0	1	8	83	
984	0	1	9	81	
985	0	1	2	77	
986	0	1	2	78	
987	0	1	10	83	
988	0	1	1	86	
989	0	1	7	81	
990	0	1	8	84	
991	0	1	8	85	
992	0	1	8	86	
993	0	1	7	82	
994	0	1	12	81	
995	0	1	6	87	
996	0	1	4	81	
997	0	1	3	87	
998	0	1	1	87	
999	0	1	10	84	
1000	0	0	9	82	
1001	1	0	4	82	
1002	0	0	4	83	
1003	1	0	1	88	
1004	0	0	1	89	
1005	1	0	8	87	
1006	0	0	8	88	
1007	1	0	10	85	
1008	0	0	12	82	
1009	1	0	3	88	
1010	0	0	8	89	
1011	1	0	5	81	
1012	0	0	12	83	
1013	1	0	7	83	
1014	0	0	8	90	
1015	1	0	10	86	
1016	0	0	8	91	
1017	0	0	2	79	
1018	0	0	11	86	
1019	0	0	5	82	
1020	0	0	11	87	
1021	0	0	3	89	
1022	0	0	9	83	
1023	0	0	5	83	
1024	0	0	7	84	
1025	0	0	3	90	
1026	0	0	1	90	
1027	0	0	5	84	
1028	0	0	11	88	
1029	0	0	11	89	
1030	0	0	1	91	
1031	0	0	2	80	
1032	0	0	7	85	
1033	0	0	5	85	
1034	0	0	3	91	
1035	0	1	2	81	
1036	1	1	8	92	
1037	0	1	1	92	
1038	1	1	2	82	
1039	0	1	7	86	
1040	1	1	2	83	
1041	0	1	6	88	
1042	1	1	12	84	
1043	0	1	6	89	
1044	1	1	5	86	
1045	0	1	7	87	
1046	1	1	2	84	
1047	0	1	9	84	
1048	1	1	2	85	
1049	0	1	7	88	
1050	1	1	3	92	
1051	0	1	9	85	
1052	0	1	11	90	
1053	0	1	6	90	
1054	0	1	10	87	
1055	0	1	2	86	
1056	0	1	2	87	
1057	0	1	12	85	
1058	0	1	2	88	
1059	0	1	10	88	
1060	0	1	9	86	
1061	0	1	4	84	
1062	0	1	5	87	
1063	0	1	12	86	
1064	0	1	3	93	
1065	0	1	8	93	
1066	0	1	1	93	
1067	0	1	11	91	
1068	0	1	6	91	
1069	0	1	1	94	
1070	0	0	6	92	
1071	1	0	5	88	
1072	0	0	2	89	
1073	1	0	2	90	
1074	0	0	9	87	
1075	1	0	3	94	
1076	0	0	9	88	
1077	1	0	11	92	
1078	0	0	1	95	
1079	1	0	2	91	
1080	0	0	12	87	
1081	1	0	3	95	
1082	0	0	2	92	
1083	1	0	4	85	
1084	0	0	4	86	
1085	1	0	11	93	
1086	0	0	11	94	
1087	0	0	12	88	
1088	0	0	6	93	
1089	0	0	1	96	
1090	0	0	4	87	
1091	0	0	10	89	
1092	0	0	6	94	
1093	0	0	7	89	
1094	0	0	2	93	
1095	0	0	10	90	
1096	0	0	12	89	
1097	0	0	4	88	
1098	0	0	10	91	
1099	0	0	5	89	
1100	0	0	5	90	
1101	0	0	9	89	
1102	0	0	10	92	
1103	0	0	12	90	
1104	0	0	4	89	
1105	0	0	4	90	
1106	0	1	5	91	
1107	1	1	7	90	
1108	0	1	5	92	
1109	1	1	9	90	
1110	0	1	9	91	
1111	1	1	7	91	
1112	0	1	10	93	
1113	1	1	8	94	
1114	0	1	10	94	
1115	1	1	1	97	
1116	0	1	9	92	
1117	1	1	9	93	
1118	0	1	12	91	
1119	1	1	10	95	
1120	0	1	2	94	
1121	1	1	7	92	
1122	0	1	5	93	
1123	0	1	5	94	
1124	0	1	8	95	
1125	0	1	8	96	
1126	0	1	6	95	
1127	0	1	9	94	
1128	0	1	4	91	
1129	0	1	6	96	
1130	0	1	1	98	
1131	0	1	10	96	
1132	0	1	12	92	
1133	0	1	9	95	
1134	0	1	5	95	
1135	0	1	8	97	
1136	0	1	12	93	
1137	0	1	4	92	
1138	0	1	6	97	
1139	0	1	12	94	
1140	0	1	8	98	
1141	0	1	10	97	
1142	0	0	12	95	
1143	1	0	3	96	
1144	0	0	9	96	
1145	1	0	5	96	
1146	0	0	3	97	
1147	1	0	2	95	
1148	0	0	11	95	
1149	1	0	12	96	
1150	0	0	5	97	
1151	1	0	2	96	
1152	0	0	3	98	
1153	1	0	7	93	
1154	0	0	4	93	
1155	1	0	12	97	
1156	0	0	7	94	
1157	1	0	2	97	
1158	0	0	11	96	
1159	0	0	4	94	
1160	0	0	11	97	
1161	0	0	9	97	
1162	0	0	7	95	
1163	0	0	4	95	
1164	0	0	4	96	
1165	0	0	4	97	
1166	0	0	5	98	
1167	0	0	9	98	
1168	0	0	11	98	
1169	0	0	10	98	
1170	0	0	12	98	
1171	0	0	6	98	
1172	0	0	1	99	
1173	0	0	7	96	
1174	0	0	7	97	
1175	0	0	4	98	
1176	0	0	2	98	
1177	0	0	7	98	
